"TAKE  PHOTO OF INSIDE THE TOILET","TAKE  PHOTO OF INSIDE THE TOILET (Location Answered) (latitude)","TAKE  PHOTO OF INSIDE THE TOILET (Location Answered) (longitude)","TAKE  PHOTO OF INSIDE THE TOILET (Location Answered - accuracy)","TAKE  PHOTO OF INSIDE THE TOILET (Location Answered - altitude)","TAKE PHOTO OF OUTSIDE THE TOILET/CONTAINMENT ","Perception of the fill level","Condition of the components: Roof - Score Condition","Condition of the components: Wall - Score Condition","Condition of the components: Floor - Score Condition","Condition of the components: Interface - Score Condition","Condition of the components: Substructure/Containment  - Score Condition"
"https://api.mwater.co/v3/images/bf2975a345d948c5b1e4e47a2b38c660",-15.442185,28.2505717,4.30000019073486,1277.6,"https://api.mwater.co/v3/images/4b18ece9c7824e7eae27e11983873d97",2,4,4,4,4,4
"https://api.mwater.co/v3/images/0a6d5b171bac45949b3918b1801bb6ac",-15.44175,28.24991,5.19999980926513,1280.7,"https://api.mwater.co/v3/images/e743e31f46f4498eb9e645efbac33bbb",NA,4,4,4,4,4
"https://api.mwater.co/v3/images/c283ec8227964eb0be7c790c134869a2",-15.4421567,28.2503017,4.80000019073486,1259.7,"https://api.mwater.co/v3/images/8546e58588f84313801649ba7bef2efb",3,3,4,4,4,3
"https://api.mwater.co/v3/images/3553e34f1e3b4a189809998689362508",-15.4371067,28.2570167,7.59999990463256,1260.4,"https://api.mwater.co/v3/images/43ef2d601b73407688ea338d3f0f6cb1",1,1,3,3,3,3
"https://api.mwater.co/v3/images/fea71a2ad7864347b5315490596bb2ff",-15.437145,28.25676,5,1268.5,"https://api.mwater.co/v3/images/e9d08e2409f54f9493063f8dae0a2904",1,1,3,3,3,3
"https://api.mwater.co/v3/images/7ed9d26b40b341a7a48d26436956bbdb",-15.4371817,28.2568733,4.69999980926513,1273.4,"https://api.mwater.co/v3/images/36d79be1ef76403cbeeecb4b19cacee6",NA,4,4,4,4,4
"https://api.mwater.co/v3/images/65ca63000bad444da444dbf8ec8f840a",-15.437155,28.2568467,4.59999990463256,1273.3,"https://api.mwater.co/v3/images/9ab9b54598024cad9218a31990c88b79",1,1,3,3,3,3
"https://api.mwater.co/v3/images/c159ff567a9f41c8874f1996b019d5e7",-15.441905,28.2497833,4.90000009536743,1269.3,"https://api.mwater.co/v3/images/5dcb58781d11487da6aa531a61863678",NA,1,4,4,4,4
"https://api.mwater.co/v3/images/b6fc1a00b36b41b1885843ae47092c4e",-15.4373683,28.2567333,5.80000019073486,1260.8,"https://api.mwater.co/v3/images/0fb601e627cc453fab7d5bfe1351f2fa",3,1,3,3,3,3
"https://api.mwater.co/v3/images/a09e73b248eb47019a3a002398f1e06c",-15.4420817,28.2503517,4.80000019073486,1281.6,"https://api.mwater.co/v3/images/176f1e9324fb499196cb59399605361f",4,4,4,4,4,4
"https://api.mwater.co/v3/images/795c322978224d32be8d8619ccb4bb00",-15.4420067,28.2499267,5.09999990463256,1275.7,"https://api.mwater.co/v3/images/8ef4c4dc8c5f45c09d5b9c4cf6309566",3,1,4,4,4,4
"https://api.mwater.co/v3/images/b6e9f2fdd8704ff0afb304148218ee2d",-15.4417883,28.24981,4.90000009536743,1217.6,"https://api.mwater.co/v3/images/6ba382c55e0749cab1fa22d2214e5f0b",3,3,3,3,3,3
"https://api.mwater.co/v3/images/52ca3a16be68437985af711b8a5aa28c",-15.4375067,28.2564533,5,1282.2,"https://api.mwater.co/v3/images/336201c3937b4e64bf91b42f52d270ec",2,1,3,3,3,3
"https://api.mwater.co/v3/images/8115807e976e4ce3b654207627c9972f",-15.43745,28.256135,8.89999961853027,1284.4,"https://api.mwater.co/v3/images/d13d779fde884defb4f5705c4bbf02cc",4,1,4,4,4,4
"https://api.mwater.co/v3/images/7909cfafb4f142bab0e157370a302ade",-15.4374333,28.2563967,4.19999980926513,1275.9,"https://api.mwater.co/v3/images/ca71ed8d79fb467d825ec1f47885245a",2,1,3,3,3,3
"https://api.mwater.co/v3/images/91b6484d60904b21a7ef1aac99d0d958",-15.4425067,28.2499283,4.40000009536743,1263.2,"https://api.mwater.co/v3/images/3b28bbca0c974cfa8a7c7c06be8a5b41",3,2,2,3,3,3
"https://api.mwater.co/v3/images/a93e1dba3b554b1c89d47cf95fa55742",-15.4419083,28.249475,4.90000009536743,1258.4,"https://api.mwater.co/v3/images/e91d12b8e98e454fadf44f6bf8dac7d4",4,1,4,4,4,4
"https://api.mwater.co/v3/images/a4e271cbb36a499f86a58af7fe29975f",-15.43654,28.25532,7.5,1263,"https://api.mwater.co/v3/images/c58c1a3d5d57408897da8142ebc763d4",2,1,4,4,4,4
"https://api.mwater.co/v3/images/7bca66144cad445da967cf87f6d7d6e9",-15.4420617,28.249665,4.59999990463256,1272.4,"https://api.mwater.co/v3/images/c67c19a875ac4ed8bd05216fb8d428bb",NA,4,4,4,4,4
"https://api.mwater.co/v3/images/14d5cb112aae4ea7ab292d557bc83dc9",-15.4368867,28.2560367,5,1284.5,"https://api.mwater.co/v3/images/908a4cd9b36845f2b0bd7ac9bff30d52",4,1,3,3,3,3
"https://api.mwater.co/v3/images/3bc4be6e068a4f23aec1a9af0a9d76d9",-15.4367783,28.2536,5,1261.3,"https://api.mwater.co/v3/images/47ad15f583f14904827844bd7127d6f5",2,1,3,3,3,3
"https://api.mwater.co/v3/images/ceb8eb4d3a01424d9c16f64fd2be1fed",-15.4367583,28.2533883,4.69999980926513,1277.8,"https://api.mwater.co/v3/images/ace42413c8f84fae82b885e927e6f5fa",2,1,2,2,2,2
"https://api.mwater.co/v3/images/3f5e2e6d2cc24776be07b22c31fd368c",-15.4368833,28.25623,4.59999990463256,1266,"https://api.mwater.co/v3/images/f5a8df92ef3c4abd8084c1b0751d980d",3,1,4,4,4,4
"https://api.mwater.co/v3/images/f47e4486cb514a9aa3c9b4a0888690f7",NA,NA,NA,NA,"https://api.mwater.co/v3/images/2a5498a5d36f445495a8bec94d42f246",1,1,3,3,3,3
"https://api.mwater.co/v3/images/c2ca7f63e3db4212a92840b937345b91",-15.436485,28.2554783,4.90000009536743,1263.4,"https://api.mwater.co/v3/images/fb968534ee284a3fabd1a6a308b717e7",4,4,4,4,4,4
"https://api.mwater.co/v3/images/0de5d58732284b23baf8aeac5d2244bd",-15.43705,28.2561983,5,1269.9,"https://api.mwater.co/v3/images/8be9370ee90b4d4191e0d5c9b9fab31f",1,1,3,3,3,3
"https://api.mwater.co/v3/images/7ff922a3f97e4639ae20298d56b1a5a3",-15.44248,28.24989,4.40000009536743,1274.4,"https://api.mwater.co/v3/images/1c996150cdd2467382348bcfcb1f90da",3,4,4,4,4,4
"https://api.mwater.co/v3/images/6e9cd3c3fac3491b9fbec594b014e289",-15.4368067,28.256055,5,1283.7,"https://api.mwater.co/v3/images/c678ffcad29e4d7987511038d5280f1f",1,1,3,3,3,3
"https://api.mwater.co/v3/images/7a5184abf60f4ff18ae6625a75258c34",-15.4427233,28.2500583,5,1243.7,"https://api.mwater.co/v3/images/f893d458580b43ed9fbe6dc028a0fc8f",3,4,3,3,3,3
"https://api.mwater.co/v3/images/4f36a0968ac646a98c2487a801bfbbae",-15.4366467,28.25332,4.90000009536743,1285.9,"https://api.mwater.co/v3/images/e69236d542a64873be4b0e4471087af0",2,4,3,4,3,3
"https://api.mwater.co/v3/images/88e41f7f59934a13941fab4a9085b69a",-15.4425433,28.250285,7.80000019073486,1280.8,"https://api.mwater.co/v3/images/4bd5c325bac64e139d222d1f4a08b3e0",3,3,3,3,3,3
"https://api.mwater.co/v3/images/126839255e5d44ec99d04d894490cb58",-15.4364467,28.25357,4.59999990463256,1277.4,"https://api.mwater.co/v3/images/911e4f187e014419880ab1e445cd3696",3,1,3,3,3,3
"https://api.mwater.co/v3/images/5123fdbd28914f04a1085f744695033e",-15.4365467,28.2534233,5,1269.4,"https://api.mwater.co/v3/images/cabf20a3032f445e98c3bdcb086f87a8",2,3,3,3,3,3
"https://api.mwater.co/v3/images/f5fac39118b74bb5ac67cc031e30e400",-15.4368683,28.256055,4.59999990463256,1282.2,"https://api.mwater.co/v3/images/078026000c48403eb8c5ef5348d84cd2",1,1,3,3,3,3
"https://api.mwater.co/v3/images/18d0c9314d334c30af15de88026f0430",-15.4368467,28.2562583,4.90000009536743,1267.9,"https://api.mwater.co/v3/images/62407d7f17ff48ca978a928ac5b1e199",2,1,4,4,4,4
"https://api.mwater.co/v3/images/7edff0b46ba24181b611a372cbd63a60",-15.4366067,28.2553333,4.5,1264.1,"https://api.mwater.co/v3/images/13b01d7c4f8f412383d798449820fb7c",2,3,4,4,4,4
"https://api.mwater.co/v3/images/2484a187cc64405c93f787206d19215a",-15.436375,28.252975,4.59999990463256,1286.3,"https://api.mwater.co/v3/images/8ff58fe614bc48a38dc57f140333919e",3,2,3,3,3,3
"https://api.mwater.co/v3/images/a6791943564d45e1860bbc8a1e6283dc",-15.4368383,28.255845,4.90000009536743,1271.6,"https://api.mwater.co/v3/images/e2d60cd34f154a0f8b2c3161e01b09c1",4,4,4,4,4,4
"https://api.mwater.co/v3/images/441c7b635e52464db9845b4183508b15",-15.4362467,28.2532783,4.69999980926513,1280.1,"https://api.mwater.co/v3/images/de93f7ad337743a0acbc99398b549364",4,1,4,4,4,4
"https://api.mwater.co/v3/images/24cf54c8137b47568b0b5a65569bfc8c",-15.4363483,28.2533767,4.59999990463256,1274.9,"https://api.mwater.co/v3/images/1df375beb44f4f9bb8f28b1ac2f48d16",2,1,3,3,3,3
"https://api.mwater.co/v3/images/908b616a75fd4286961280a798ae72f0",-15.4425967,28.24981,4.40000009536743,1281.6,"https://api.mwater.co/v3/images/c686bd87f3764a2f856618bdcdcc9062",NA,4,4,4,4,4
"https://api.mwater.co/v3/images/fb467e1383db468c9d4a0f967b03d25b",-15.4366433,28.25558,4.69999980926513,1280.2,"https://api.mwater.co/v3/images/c9002b675cf34415bcae4e600432e23d",2,1,3,3,3,3
"https://api.mwater.co/v3/images/ab70c99f9e7f41bd874e8fb81ec99aa2",-15.4363367,28.2529517,4.69999980926513,1282.5,"https://api.mwater.co/v3/images/58999d44fc214b3cbda548eb59130a22",3,1,3,3,3,3
"https://api.mwater.co/v3/images/99a2de5bd94341c0baa6f69c3f34288d",-15.43699,28.2555033,5.80000019073486,1317.8,"https://api.mwater.co/v3/images/d5e9580cabfa45f981f915b68cb7d64b",2,5,5,5,5,5
"https://api.mwater.co/v3/images/efc7be0bbf4b4ec0a6c23cefe8d9acd1",-15.4360717,28.2530833,4.90000009536743,1273.5,"https://api.mwater.co/v3/images/2dab2b9e052e4d4a832de13ef5e6e604",2,1,4,3,3,3
"https://api.mwater.co/v3/images/78932f7178a5458f8afaf0c24f2a41c9",-15.4367633,28.2564283,4.59999990463256,1274.5,"https://api.mwater.co/v3/images/275e54a124bf476e9284451d872abe9d",1,1,3,3,3,3
"https://api.mwater.co/v3/images/c10552b621514ca7858528fada7efa5b",-15.4360083,28.25341,4.59999990463256,1270.9,"https://api.mwater.co/v3/images/a01c7266b9524507bc1a2b554f4a09ec",3,3,3,3,3,3
"https://api.mwater.co/v3/images/3c14e23ede9f448d9882b29314136405",-15.43614,28.2531067,4.69999980926513,1274.2,"https://api.mwater.co/v3/images/16e915b54b96452abcc1b0211b75c0cc",3,1,3,3,3,3
"https://api.mwater.co/v3/images/09b11405f9e34453bd61fc60c1f9a9f3",-15.4428817,28.24984,4.5,1289.5,"https://api.mwater.co/v3/images/36d1bdafddf245ed90207aa9cec19087",4,4,4,4,4,4
"https://api.mwater.co/v3/images/a8ac80e27a144d7eac45634cde8d164a",-15.4358167,28.2529033,5,1287.8,"https://api.mwater.co/v3/images/5e565e4626984b8eb157b89512758480",3,3,3,3,3,3
"https://api.mwater.co/v3/images/7760f61a9f5348d386ac70a7f5ac35f3",-15.4358283,28.2532067,4.90000009536743,1269.2,"https://api.mwater.co/v3/images/f7357735e1894499b8fab6cabb72487a",3,1,1,1,1,1
"https://api.mwater.co/v3/images/df25b23abb0b4c56adb8c2a5d5790539",-15.4358883,28.253255,4.90000009536743,1277.1,"https://api.mwater.co/v3/images/6aa10599bbd44f11acb8c7a029ab71a0",1,1,2,2,2,2
"https://api.mwater.co/v3/images/3c95f7e4ff844f18875aaa1b7659e3c2",-15.4364133,28.2563533,4.59999990463256,1280.4,"https://api.mwater.co/v3/images/c81643ebd403446f84bca74949e15582",3,4,4,4,4,4
"https://api.mwater.co/v3/images/f8be282024eb4de89fcd2e2d908dc3ad",-15.436465,28.2562617,7.90000009536743,1272.7,"https://api.mwater.co/v3/images/4a2c2925d7464f72948a399d973d802f",3,1,3,3,3,3
"https://api.mwater.co/v3/images/0d9da9cc96bd4b919e3409c58063bd23",-15.4438083,28.24781,4.5,1283,"https://api.mwater.co/v3/images/6455bc3e4ead4cfeb6e833701891282b",3,3,3,3,3,3
"https://api.mwater.co/v3/images/cc79d3ba751d4c23b9d0f7922ade7b4c",-15.4358783,28.2526433,4.40000009536743,1273,"https://api.mwater.co/v3/images/f3d49e565e21465497f29719eeeacfee",2,1,3,3,3,3
"https://api.mwater.co/v3/images/452e6bc38a514d37aeb47e65652412d4",-15.4362783,28.256265,5,1270.2,"https://api.mwater.co/v3/images/f52c836b028c42e2b0f748bb83516ece",3,3,3,3,3,3
"https://api.mwater.co/v3/images/ada4ad25c38a4b4196a137e6097cbe45",-15.4357483,28.2531017,4.90000009536743,1286.5,"https://api.mwater.co/v3/images/d4add4b290f847aa8170cff559d55a4b",3,1,1,1,1,1
"https://api.mwater.co/v3/images/49ea450439b841a1902c75f53dbabbb9",-15.4356617,28.2532833,4.80000019073486,1278.8,"https://api.mwater.co/v3/images/605dca09360b448bbaedf619bce9914d",2,4,4,4,4,4
"https://api.mwater.co/v3/images/097744f3b7834b6a9f438628f6fe2c23",-15.4361883,28.2563833,5,1262.9,"https://api.mwater.co/v3/images/ad32f4b9d4634df7a6a13ecbc6189e20",3,1,4,4,4,4
"https://api.mwater.co/v3/images/94b3a25d63834a6f996f9110e4fcc1d6",-15.4432717,28.2472317,5.19999980926513,1268.8,"https://api.mwater.co/v3/images/ada40eb2fbeb45adb10542fddd570f17",3,3,3,3,3,3
"https://api.mwater.co/v3/images/15126288bbf44671ba06abb17bf8edce",-15.4364433,28.2558033,4.59999990463256,1277.4,"https://api.mwater.co/v3/images/9a93467b016b4185b5198ab9f8c68ba6",1,1,3,3,3,3
"https://api.mwater.co/v3/images/5c7186c638fa4655bd49ccac1952eebc",-15.4433317,28.2469783,4.59999990463256,1276.3,"https://api.mwater.co/v3/images/ca605c94872a445dba8ea3a6a9d49650",1,4,4,4,4,4
"https://api.mwater.co/v3/images/adc316733d1b4751b1ed772a803ec301",-15.4427333,28.2482133,5,1263.4,"https://api.mwater.co/v3/images/6d26665928f94818a84aa31975b7cf1f",4,3,3,3,3,3
"https://api.mwater.co/v3/images/470a8b3c998947a2a44b5cfcb9be6524",-15.4362633,28.2563233,5.40000009536743,1277.7,"https://api.mwater.co/v3/images/28aa6cff36ae4b4aaceb21b6835a9c8d",3,5,5,4,4,4
"https://api.mwater.co/v3/images/3459e8fc6fe54bc5827c72bf75b6bf65",-15.4440567,28.247375,6.30000019073486,1341.3,"https://api.mwater.co/v3/images/7e001e0d6341453688c06e8c6f11a5c5",2,1,2,3,3,3
"https://api.mwater.co/v3/images/e0126602e3f942f8b78d0b321f7b2879",-15.435115,28.253315,7.09999990463256,1303.4,"https://api.mwater.co/v3/images/2c57050dd1154fb8a3c9741859303f19",2,1,3,3,3,3
"https://api.mwater.co/v3/images/bf793b36777a4fad9a9ff0a89de85e94",-15.4360833,28.2563517,4.59999990463256,1270.9,"https://api.mwater.co/v3/images/2b46ee66db5e42679fb004979c7bb567",4,1,4,4,4,4
"https://api.mwater.co/v3/images/a46f650ccc4d4a25a2d13e2e8b40453f",-15.43537,28.253115,5,1270.5,"https://api.mwater.co/v3/images/1d15e9da00d64bba955a4c77998191a6",2,1,3,3,3,3
"https://api.mwater.co/v3/images/1fc52e316da14d4cb376085aa9cccf20",-15.4350767,28.2532483,5,1255.8,"https://api.mwater.co/v3/images/5a333dff4b2b46e59c24708abf56d721",3,2,3,3,3,3
"https://api.mwater.co/v3/images/044844a1c49349138ef78dbec6ae0947",-15.4362883,28.2557683,5,1279.7,"https://api.mwater.co/v3/images/ebdf5f45b27a47feaf53b4a5bdd99446",1,1,3,3,3,3
"https://api.mwater.co/v3/images/5a1145ed1b424c8fb184ef1eaaa0bca3",-15.435325,28.253215,4.40000009536743,1268.5,"https://api.mwater.co/v3/images/95ee3b1bee4e49d3845cd0aa72b61664",2,3,3,3,3,3
"https://api.mwater.co/v3/images/1a160a3843fa48f4a8942a1cd78609af",-15.4437167,28.2469317,4.69999980926513,1289.6,"https://api.mwater.co/v3/images/c252b5f619754fd0a9db078785142b86",3,4,4,4,4,4
"https://api.mwater.co/v3/images/be1d820a350e43f4a52f2a3a15a5716a",-15.435425,28.2529917,4.80000019073486,1271,"https://api.mwater.co/v3/images/f483f1f5057d44db805e2e61f9517c34",2,1,3,3,3,3
"https://api.mwater.co/v3/images/dc436646162f413aa2332af8a18dbb82",-15.43516,28.2528883,4.30000019073486,1263.1,"https://api.mwater.co/v3/images/6961af80b46b4eeaba38cce66331c268",3,1,3,3,3,3
"https://api.mwater.co/v3/images/24bc6998497340448e3f1927a122cd3b",-15.434815,28.2531833,4.90000009536743,1281,"https://api.mwater.co/v3/images/2db2878732b2428f8f3db5f5bffc7b7b",2,4,4,4,4,4
"https://api.mwater.co/v3/images/911bfe2bb24141e09e24bd9370e4159c",-15.4362633,28.2555417,4.5,1279.5,"https://api.mwater.co/v3/images/b7eeee2d556d4dff89a44e07cd2b6934",2,1,3,3,3,3
"https://api.mwater.co/v3/images/c9923bd3500941abb0c83ce423ad676c",-15.435765,28.2563267,4.5,1282.7,"https://api.mwater.co/v3/images/513b3bce8d2c48ac9246a9ba0a996a92",3,3,3,3,3,3
"https://api.mwater.co/v3/images/867cda8d34b74122b75382b72810bc1a",-15.4368617,28.2556983,4.90000009536743,1296.1,"https://api.mwater.co/v3/images/2c5e6269458549a1a5bb374130134da0",5,4,4,4,4,4
"https://api.mwater.co/v3/images/ca708605e2db490aa88034f08e3b946e",-15.4361933,28.25624,6.40000009536743,1272.9,"https://api.mwater.co/v3/images/138483dd9d6143dcbc1db6ad9ccd0904",1,2,3,3,3,3
"https://api.mwater.co/v3/images/94b9d5cad74f41cfb82143eb69d581f1",-15.4442367,28.2469433,5,1279.5,"https://api.mwater.co/v3/images/478ece1377044e2a8f84f09c02e61e81",3,3,3,3,3,3
"https://api.mwater.co/v3/images/a1cd18775501416282d3fb0f451ae1f9",-15.435085,28.2528917,4.69999980926513,1279.5,"https://api.mwater.co/v3/images/b7b43f8b781e4ce4948b87702a381b84",4,4,4,4,4,4
"https://api.mwater.co/v3/images/47ec63f6accf4d4cadb224d8d0b4940e",-15.43499,28.2527683,9.19999980926513,1315.3,"https://api.mwater.co/v3/images/aca1bed0b9684063be6e5a0fdf1609ed",2,1,3,3,3,3
"https://api.mwater.co/v3/images/c5a8b4ffacda4c66b648afbc10ccaf2a",-15.4437817,28.24631,5,1272.9,"https://api.mwater.co/v3/images/db1e906222444aab94ed7f8924e92abe",3,4,4,4,4,4
"https://api.mwater.co/v3/images/50cb889632bc4d3fb1c7606adcc3168e",-15.4443633,28.2470567,4.80000019073486,1269.1,"https://api.mwater.co/v3/images/f35ff72d35744642bc56d6e989c6b8a9",3,4,3,3,3,3
"https://api.mwater.co/v3/images/5c28592ccb6841eb8231c6233a342c5a",-15.4354433,28.2528183,5,1269.1,"https://api.mwater.co/v3/images/14e2234e8a7d4b53a6c764205a5cbba9",2,3,3,3,3,3
"https://api.mwater.co/v3/images/ba8667e7e7f142b1bec89aa94d2afa57",-15.43556,28.2529083,4.59999990463256,1289,"https://api.mwater.co/v3/images/d8d9b5dd30424f4ab0d22cb540897701",4,1,4,4,4,4
"https://api.mwater.co/v3/images/e89dd7bc79c04d2087dbc2f389e636bd",-15.4350483,28.25232,4.69999980926513,1264.2,"https://api.mwater.co/v3/images/fa8029ccc28043adb7121848d5dbbb2a",4,1,4,4,4,5
"https://api.mwater.co/v3/images/5af404306574471a82745f1cd5d36096",-15.4361433,28.2561567,4.90000009536743,1273.9,"https://api.mwater.co/v3/images/3f14826731bb42e99287c2d70ba85d1b",3,1,4,4,4,4
"https://api.mwater.co/v3/images/e06387151d004a02b1ad71fd3a8a643e",-15.4362733,28.255335,5.59999990463256,1282.6,"https://api.mwater.co/v3/images/8d994275c26e469191fde2e7379b43e7",3,1,3,3,3,3
"https://api.mwater.co/v3/images/78df2f3adbe348179e3b4b97e3032231",-15.4369433,28.255665,3.5,1268.5,"https://api.mwater.co/v3/images/358337a7070f4024a26f793a69a7a831",3,5,5,5,5,5
"https://api.mwater.co/v3/images/7467222c957749b3b69e870fc815294a",-15.434935,28.25226,5.59999990463256,1315.7,"https://api.mwater.co/v3/images/ef1e3fa42e6a4db9b8d1508e782d4b37",2,1,3,3,3,3
"https://api.mwater.co/v3/images/154a42a4115644569eafc53880c75aa2",-15.4359083,28.2562483,8.10000038146972,1276.2,"https://api.mwater.co/v3/images/1aa9a3737a5349e2929c75cded949135",2,1,4,4,4,4
"https://api.mwater.co/v3/images/429df8f2c0c849a393a8ca3a4bc63ee4",-15.4449567,28.2462767,4.69999980926513,1274.7,"https://api.mwater.co/v3/images/70387341591a400dad84df2f6ef064ff",3,3,3,3,3,3
"https://api.mwater.co/v3/images/b5ccd9b9b405419590f6587f806502dd",-15.4353167,28.2525967,4.90000009536743,1283.9,"https://api.mwater.co/v3/images/20333c2141d745329f0daebf372088f1",2,3,3,3,3,3
"https://api.mwater.co/v3/images/41d85cf142bf49529272df1bd94490c4",-15.4352217,28.2523383,4.90000009536743,1276.8,"https://api.mwater.co/v3/images/49d7e13570eb4e19a5104916926059bc",4,1,4,4,4,4
"https://api.mwater.co/v3/images/c04812cfa64e4af5a4116ec3248eedf3",-15.4355967,28.2527367,4.80000019073486,1271.7,"https://api.mwater.co/v3/images/9641e7f7a12944f99ebc67943df4dcd4",2,1,4,3,3,3
"https://api.mwater.co/v3/images/2ca6fd34012e4fea95adba786f9b494e",-15.4448333,28.246575,4.30000019073486,1264.6,"https://api.mwater.co/v3/images/0877691819c942d6820ae8104888c090",NA,4,4,4,4,4
"https://api.mwater.co/v3/images/e3825ca613304907a4975609acaced54",-15.4360983,28.2560333,6.69999980926513,1287.3,"https://api.mwater.co/v3/images/d81d02d8214a416a843871f3da564656",4,4,3,3,3,3
"https://api.mwater.co/v3/images/e1c8216538ce419eb3c235d383985385",-15.43617,28.25547,4.80000019073486,1279.4,"https://api.mwater.co/v3/images/b273b4cb6501441992a1b2b30a8b004c",2,3,3,3,3,3
"https://api.mwater.co/v3/images/7827d63065684b93b7edc694f4fa7847",-15.44505,28.24598,4.90000009536743,1278,"https://api.mwater.co/v3/images/08432385af774d55a4396f8487df88fb",3,3,3,3,3,3
"https://api.mwater.co/v3/images/9df8efc4b19f4374abf95d3ec756e051",-15.4357083,28.2559817,4.59999990463256,1276.9,"https://api.mwater.co/v3/images/f19c9e9e2f784abaa62e1194d0e26963",2,1,3,3,3,3
"https://api.mwater.co/v3/images/49ff21dda466418f96d6e040cab78df1",-15.4347717,28.2520817,4.5,1279,"https://api.mwater.co/v3/images/81861eaf5fb84795977c4fb1b63c7bd7",3,1,4,4,4,4
"https://api.mwater.co/v3/images/a1d01bec7e1b499cb552e016d9dc9dc3",-15.4352667,28.2521317,4.59999990463256,1270.5,"https://api.mwater.co/v3/images/5c83091bfd9844e6a851f141412c27bc",2,4,4,4,4,4
"https://api.mwater.co/v3/images/921cdcb304704c27b10a3b38b8ba1244",-15.4356317,28.252515,4.40000009536743,1272,"https://api.mwater.co/v3/images/399769599f9f418d859fedd284b231e3",1,1,2,2,2,2
"https://api.mwater.co/v3/images/f47c0041c6e64407994936d710f617f7",-15.435275,28.2523483,5,1289.2,"https://api.mwater.co/v3/images/92b2b15b706640ba9debbd1a8eb750a9",3,3,3,3,3,3
"https://api.mwater.co/v3/images/f29f50eb55964e95afddcf462451a962",-15.43697,28.2557833,4.19999980926513,1264.6,"https://api.mwater.co/v3/images/529c9a86718c416b929f28b9c9d51344",3,4,4,4,4,4
"https://api.mwater.co/v3/images/9fca888cf2894e5693958ec02514928d https://api.mwater.co/v3/images/db78bb07d6ac4f0b8dcb85f3d275180b",-15.4351483,28.2516517,4.80000019073486,1298.1,"https://api.mwater.co/v3/images/9dd22eb8b2624ba896d5d18d84946a5e",1,1,3,3,3,3
"https://api.mwater.co/v3/images/0c610201cd264b6a86c333b11d8e2954",-15.4361267,28.2558733,4.80000019073486,1289,"https://api.mwater.co/v3/images/e9732102c66c41b8b5d32d96ec07f758",2,1,3,3,3,3
"https://api.mwater.co/v3/images/945892d89ee045c1a0d7b7175621de1e",-15.43623,28.25595,4.59999990463256,1287.4,"https://api.mwater.co/v3/images/55db3309882f4d76b5a5a30ebd129c82",4,NA,NA,NA,NA,NA
"https://api.mwater.co/v3/images/633a4a93ceaf46b28e77892e4a6cda8e",-15.444795,28.24548,4.80000019073486,1260.3,"https://api.mwater.co/v3/images/e7d5b762ea814d5887c6e8d0070ec4cb",4,4,4,4,4,4
"https://api.mwater.co/v3/images/12b8a44db7ad4e578520decec6957901",-15.4351833,28.2522567,4.90000009536743,1267.5,"https://api.mwater.co/v3/images/39706cef9712413e86803b4362e0c948",3,1,4,4,4,4
"https://api.mwater.co/v3/images/2109e87430a1404baeb948d241e2bf24",-15.4358517,28.2560983,4.40000009536743,1277.3,"https://api.mwater.co/v3/images/01a4eda5c0eb4154817fdacc371a954f",1,3,4,2,3,3
"https://api.mwater.co/v3/images/05ef83340ccc48819173d36e67c25663",-15.4358817,28.2525733,4.90000009536743,1253.4,"https://api.mwater.co/v3/images/973f5d0837044c1084db1a0071abf09a",5,1,1,1,1,1
"https://api.mwater.co/v3/images/8d6408b4596b470eb7f807e244b3fb9e",-15.435285,28.2516883,4.69999980926513,1265.8,"https://api.mwater.co/v3/images/ab7e1c13b4614fb585292919c1a8fe9f",3,1,2,3,3,3
"https://api.mwater.co/v3/images/f3ec7694e70143f0bae054df26979d10",-15.4381317,28.2543117,6.09999990463256,1043,"https://api.mwater.co/v3/images/efdb65140b134279a42ff44e920e2ecc",3,1,3,3,3,3
"https://api.mwater.co/v3/images/f5e307ef6eb947bdb34df04a4b478497",-15.4364667,28.2560067,5,1304.1,"https://api.mwater.co/v3/images/e4bb209c8df14810be4ab3ef6662b10e",2,1,3,3,3,3
